user_id,anime_id,rating,name,genre,type,episodes,members
32235,5717,6,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,24379
70573,9712,-1,Maria†Holic Alive,"Comedy, Parody, School, Shoujo Ai",TV,12,40502
54935,11759,9,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24,324284
51938,5116,7,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",OVA,1,16405
51430,61,9,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,126914
56325,20507,8,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,515378
1099,2904,10,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,572888
66091,1648,8,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"Comedy, Romance, Sci-Fi",OVA,2,3993
19924,24833,-1,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,312654
26343,6676,-1,Asura Cryin&#039; 2,"Action, Mecha, Supernatural",TV,13,43725
29122,228,8,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,172415
26024,897,7,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,51924
47767,14527,7,Medaka Box Abnormal,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,66972
40691,2482,6,Good Morning Althea,"Action, Mecha, Sci-Fi",OVA,1,830
42717,15225,7,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,201735
65420,28979,8,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,73909
24098,154,7,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,169517
7457,4901,7,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,108099
71673,1195,6,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,346828
14642,3354,3,Zombie-Loan Specials,"Action, Shounen, Supernatural",Special,2,22182
71245,12293,9,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,151928
50324,201,8,Video Girl Ai,"Comedy, Drama, Ecchi, Romance",OVA,6,13970
67531,513,9,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,151061
662,288,6,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,49467
66133,26441,9,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,75460
53946,8278,7,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1,3604
12761,11499,9,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12,222657
59018,2001,10,Tengen Toppa Gurren Lagann,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,27,562962
50503,488,7,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,46333
57263,1535,-1,Death Note,"Mystery, Police, Psychological, Supernatural, Thriller",TV,37,1013917
12827,136,-1,Hunter x Hunter,"Action, Adventure, Shounen, Super Power",TV,62,166255
16066,649,7,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",TV,12,14069
72859,32,-1,Neon Genesis Evangelion: The End of Evangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,215630
23496,1818,6,Claymore,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26,316853
59819,1179,-1,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,3108
41320,173,7,Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power",TV,25,27358
23853,202,8,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,171863
51798,99,-1,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,36924
8282,1230,8,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,19708
23904,17265,9,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,387100
58475,248,7,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",TV,12,67310
35556,10790,-1,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,180032
24301,25429,5,Isuca,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural",TV,10,63638
66510,4981,8,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,80307
2609,54,7,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,49553
7669,21437,-1,Buddy Complex,"Action, Mecha, Sci-Fi",TV,13,44006
26635,24415,6,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",TV,25,184525
34416,3956,-1,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,34305
29717,6707,6,Kuroshitsuji II,"Action, Comedy, Demons, Fantasy, Shounen, Supernatural",TV,12,234955
10659,15751,9,Senyuu.,"Action, Comedy, Fantasy, Parody, Shounen",TV,13,56815
4455,21405,8,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",TV,12,159793
38892,25159,7,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",TV,12,144370
6092,63,-1,DearS,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,91037
20570,180,-1,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,53360
5325,92,8,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,19132
33099,9041,9,IS: Infinite Stratos,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,254543
16748,17419,-1,Dog Days&#039; Specials,"Action, Adventure, Fantasy, Magic",Special,13,4854
5000,10620,9,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,657190
53257,8675,8,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,217617
58285,10155,7,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,97809
49377,4107,9,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,72933
34384,5958,-1,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,227681
4650,33082,8,Kingsglaive: Final Fantasy XV,Action,Movie,1,15508
60922,9863,9,SKET Dance,"Comedy, School, Shounen",TV,77,101027
46134,199,8,Sen to Chihiro no Kamikakushi,"Adventure, Drama, Supernatural",Movie,1,466254
45184,747,6,Haru wo Daite Ita,"Drama, Romance, Yaoi",OVA,2,15269
39917,20,7,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,683297
23825,5682,-1,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,159105
41402,16001,9,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,106989
51057,11837,-1,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,65633
66411,7724,7,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22,251093
24095,44,10,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"Action, Drama, Historical, Martial Arts, Romance, Samurai",OVA,4,129307
37404,20853,-1,Hitsugi no Chaika,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,12,164510
57547,240,-1,Genshiken,"Comedy, Parody, Slice of Life",TV,12,104258
52371,168,-1,s.CRY.ed,"Action, Adventure, Drama, Sci-Fi, Super Power",TV,26,52784
2325,24231,-1,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,91049
48079,31964,-1,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,282002
12389,7769,8,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,145982
65557,223,8,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,316102
33715,15565,8,Maken-Ki! Two,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,10,49842
38579,5734,-1,Tayutama: Kiss on My Deity,"Harem, Romance, Supernatural",TV,12,43288
15397,7739,1,11eyes: Momoiro Genmutan,"Comedy, Ecchi, Super Power, Supernatural",Special,1,28144
48656,6987,8,Aki-Sora,"Ecchi, Romance, Seinen",OVA,1,54567
60052,22125,9,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Comedy, School, Shounen, Sports",Special,1,20397
41887,6324,6,Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",TV,12,119572
34432,32863,-1,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen",ONA,8,7999
24717,17895,8,Golden Time,"Comedy, Romance, Seinen",TV,24,273191
34972,895,6,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,53765
3759,4752,10,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,198492
34467,45,8,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,218928
30047,462,-1,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,39946
22521,195,8,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,99558
31494,550,4,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,89243
49874,226,6,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
30590,30123,7,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,157551
51530,479,8,The Law of Ueki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,51,60027
53481,121,10,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,600384
73114,50,10,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",TV,24,96694
29156,33004,6,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,10434
43632,20449,8,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru","Comedy, School, Slice of Life",OVA,1,39779
55440,785,10,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,13885
27694,1123,9,Beet the Vandel Buster Excellion,"Adventure, Fantasy, Shounen, Supernatural",TV,25,5198
38072,849,6,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,428569
32571,31043,10,Boku dake ga Inai Machi,"Mystery, Psychological, Seinen, Supernatural",TV,12,402381
27050,13659,8,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,194791
25987,9332,8,.hack//Quantum,"Action, Adventure, Fantasy, Game, Sci-Fi",OVA,3,26163
57626,1048,9,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",TV,13,15796
66244,165,8,RahXephon,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi",TV,26,66751
26781,9471,9,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2,67684
4823,1195,8,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,346828
31809,11887,10,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,283847
31205,2759,7,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,194561
40389,146,7,Kono Minikuku mo Utsukushii Sekai,"Comedy, Drama, Magic, Romance, Sci-Fi",TV,12,41756
19094,1581,6,Gift: Eternal Rainbow,"Comedy, Drama, Harem, Magic, Romance, School",TV,12,21979
5740,4999,5,Asu no Yoichi!,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12,110748
5562,9587,6,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance",TV,12,51637
44306,8934,-1,Star Driver: Kagayaki no Takuto,"Action, Mecha, Romance, Shounen",TV,25,66084
31825,2107,8,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"Action, Adventure, Fantasy, Shounen",Movie,1,31909
32758,10073,7,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,12,64168
16966,2263,-1,Sonic★the★Hedgehog,"Adventure, Comedy, Sci-Fi, Shounen",OVA,2,7297
55319,20035,5,Toaru Majutsu no Index: Endymion no Kiseki Special,"Action, Magic, Sci-Fi, Super Power",Special,1,11241
38135,205,8,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,390076
37063,18679,10,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,508118
27585,7769,7,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,145982
9019,587,7,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",TV,6,65125
45291,1535,10,Death Note,"Mystery, Police, Psychological, Supernatural, Thriller",TV,37,1013917
72682,28171,-1,Shokugeki no Souma,"Ecchi, School, Shounen",TV,24,348951
37844,19815,-1,No Game No Life,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,12,602291
36787,14941,7,AKB0048: Next Stage,"Music, Sci-Fi",TV,13,22302
40652,6746,8,Durarara!!,"Action, Mystery, Supernatural",TV,24,556431
24718,13333,10,Tari Tari,"Music, School, Slice of Life",TV,13,80960
1889,16067,-1,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,224947
72984,849,5,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,428569
10825,72,8,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,171086
50232,56,5,Avenger,"Adventure, Fantasy, Sci-Fi, Shounen",TV,13,12286
17578,288,9,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,49467
6100,731,8,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1,31464
41228,22535,9,Kiseijuu: Sei no Kakuritsu,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,24,425457
51689,7791,6,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,246276
53283,226,10,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,623511
70165,15225,10,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,201735
66706,191,7,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,45137
19104,28171,8,Shokugeki no Souma,"Ecchi, School, Shounen",TV,24,348951
18308,10620,-1,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,657190
38966,1462,8,Memories,"Drama, Horror, Psychological, Sci-Fi",Movie,3,38643
39957,6573,8,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,222243
66631,427,9,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,42253
7928,11887,9,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,283847
28264,32606,6,Onigiri,"Comedy, Fantasy, Supernatural",TV,13,15364
28460,857,7,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,194611
13032,20359,-1,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural",ONA,1,23937
26115,5680,6,K-On!,"Comedy, Music, School, Slice of Life",TV,13,386048
45871,2403,7,Kodomo no Jikan (TV),"Comedy, Ecchi, School",TV,12,63348
16154,2246,-1,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,88850
68322,3927,10,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,86972
38168,9958,-1,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,22973
50735,72,9,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,171086
42154,12001,6,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,10373
8421,225,6,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64,226625
35175,14751,8,Bishoujo Senshi Sailor Moon Crystal,"Demons, Magic, Romance, Shoujo",ONA,26,69702
17900,4026,7,Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi,"Action, Adventure, Fantasy, Kids",Movie,1,32654
65796,9314,8,Fractale,"Adventure, Fantasy, Sci-Fi",TV,11,55100
23465,443,7,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,32134
22946,34103,-1,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,29969
71688,3457,7,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,286826
31335,27,8,Trinity Blood,"Action, Supernatural, Vampire",TV,24,113791
35586,12365,8,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",TV,25,133620
27702,270,10,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13,308995
52498,6746,8,Durarara!!,"Action, Mystery, Supernatural",TV,24,556431
5475,4282,6,Kara no Kyoukai 5: Mujun Rasen,"Action, Drama, Mystery, Romance, Supernatural, Thriller",Movie,1,111074
39159,1082,7,Hikari to Mizu no Daphne,"Comedy, Drama, Mystery, Police, Psychological, Sci-Fi",TV,24,8876
11339,3991,8,Mahou Shoujo-tai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",OVA,6,3208
70235,5680,-1,K-On!,"Comedy, Music, School, Slice of Life",TV,13,386048
12718,8302,6,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,18524
24316,7724,10,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22,251093
7369,6884,6,Ookami to Koushinryou II Specials,Fantasy,Special,2,34903
54148,3269,-1,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",Movie,1,22537
42198,10087,9,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,453630
69495,22535,10,Kiseijuu: Sei no Kakuritsu,"Action, Drama, Horror, Psychological, Sci-Fi, Seinen",TV,24,425457
28520,8557,9,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",TV,12,95242
15790,202,-1,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,171863
10040,9675,-1,Kami nomi zo Shiru Sekai: Flag 0,"Comedy, Shounen, Supernatural",OVA,1,35753
22083,10161,5,No.6,"Action, Sci-Fi",TV,11,168017
6451,11111,9,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12,534657
33172,1579,7,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25,63134
28094,2034,-1,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,235003
56793,7054,-1,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,391628
5826,543,8,Vampire Hunter D (2000),"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",Movie,1,68229
4834,24,8,School Rumble,"Comedy, Romance, School, Shounen",TV,26,178553
9384,23273,10,Shigatsu wa Kimi no Uso,"Drama, Music, Romance, School, Shounen",TV,22,416397
50761,20689,8,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,133571
10442,450,7,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,54854
67732,63,5,DearS,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,91037
28520,14355,7,Yama no Susume,"Adventure, Comedy, Slice of Life",TV,12,27487
33216,268,8,Golden Boy,"Adventure, Comedy, Ecchi",OVA,6,113040
5708,157,8,Mahou Sensei Negima!,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",TV,26,76253
10952,11633,-1,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10,241513
65703,28927,8,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,190058
56508,112,2,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5555
5886,3931,7,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,11015
73162,241,7,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11,84395
40552,918,10,Gintama,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,201,336376
47253,462,8,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,39946
18640,2971,6,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5,14845
10419,16049,8,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,137105
45736,338,-1,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40,32188
17690,1117,-1,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,78876
30864,12677,-1,Ozma,"Action, Sci-Fi",TV,6,11556
18223,242,9,Gokusen,"Comedy, Drama, Josei, School, Slice of Life",TV,13,22009
54946,880,-1,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",TV,22,42026
13547,30749,6,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",TV,12,94430
611,16904,-1,K: Missing Kings,"Action, Super Power, Supernatural",Movie,1,98549
69037,13659,8,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,194791
57552,6811,6,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,99128
73159,10719,7,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,12,325664
58098,853,9,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,422271
7445,28907,8,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12,244314
64419,19163,7,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,186187
44780,15225,6,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,201735
11840,22745,7,Brothers Conflict Special,"Harem, Romance, Shoujo",Special,1,10451
8163,199,10,Sen to Chihiro no Kamikakushi,"Adventure, Drama, Supernatural",Movie,1,466254
41326,16009,8,Kamisama no Inai Nichiyoubi,"Fantasy, Mystery",TV,12,122031
60093,6895,7,Hakuouki,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12,90612
12890,18849,9,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Special,1,14703
53364,7769,7,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,145982
52481,1813,8,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3,35493
58547,4898,6,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,424919
52022,8652,8,Arbeit Shiyo!!,Hentai,OVA,3,1841
4948,21809,-1,Kenzen Robo Daimidaler,"Comedy, Ecchi, Mecha, Seinen",TV,12,33059
32596,2608,9,Wangan Midnight,"Action, Cars, Seinen, Sports",TV,26,10058
52343,659,9,Azumanga Daioh: Gekijou Tanpen,"Comedy, School, Slice of Life",Special,1,28941
53767,9074,9,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13,80394
21734,5114,10,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",TV,64,793665
35809,2167,8,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,566690
9996,11617,5,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,398660
35025,10477,-1,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,"Comedy, Sci-Fi",Special,1,8434
16363,20973,-1,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",TV,12,67877
40931,822,-1,Initial D Extra Stage,"Action, Cars, Drama, Seinen, Sports",OVA,2,15363
33285,15689,-1,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,173264
18191,2787,8,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,184525
5784,6793,8,Kuroshitsuji Special,"Comedy, Demons, Parody",Special,1,53706
69036,11235,-1,Amagami SS+ Plus,"Comedy, Romance, School, Slice of Life",TV,13,73813
63887,513,10,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,151061
72523,2236,-1,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,289206
54401,174,7,Tenjou Tenge,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,24,103449
53698,1335,5,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,18178
51057,85,-1,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,28959
26904,8668,5,Seikon no Qwaser Picture Drama,Ecchi,Special,16,8932
31507,11759,7,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24,324284
40799,65,-1,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,72645
60477,2251,9,Baccano!,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,13,363215
22207,11887,-1,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,283847
51692,9724,8,Break Blade 5: Shisen no Hate,"Action, Mecha, Military, Shounen",Movie,1,40053
3344,32595,-1,Seisen Cerberus: Ryuukoku no Fatalités,"Adventure, Fantasy",TV,13,49394
32729,15051,8,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13,155281
26014,16592,6,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Action, Horror, Mystery, Psychological",TV,13,298550
67027,1033,6,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,58492
54066,241,10,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11,84395
47107,22877,5,Seirei Tsukai no Blade Dance,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Supernatural",TV,12,124448
1497,12291,7,Acchi Kocchi (TV),"Comedy, Romance, School, Seinen, Slice of Life",TV,12,127973
